OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,SiteEnergyUse(kBtu)_log
606,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,60.0,1,42,1.0,0.0,1.0,0.0,0.0,93020.0,93020.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,5.686977218042527,14.040512281806098
19746,NonResidential,Other,98121.0,7,DOWNTOWN,Other,Commercial,Missing,,2,70,1.0,0.0,0.8830434782608696,0.11693913469565217,0.0,23000.0,23000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,1.6890000004808465,13.474595592019906
607,NonResidential,Supermarket / Grocery Store,98118.0,2,SOUTHEAST,Retail,Parking,Missing,32.0,2,14,1.0,0.0,0.8915859990500057,0.0,0.0,61053.0,61053.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,10.62118600321549,16.390655912977824
609,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,Commercial,Missing,Missing,88.0,1,112,1.0,0.0,0.9954891028890015,0.0,0.0,78920.0,15784.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.8160601219754864,14.856026022034522
610,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,Commercial,Retail,Missing,64.0,2,110,1.0,0.0,0.6545454545454545,0.23991351568785196,0.0,99440.0,14205.714,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.8551523170649772,15.703615050149606
611,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,Commercial,Missing,Missing,82.0,1,109,1.0,0.0,0.8718400218400219,0.0,0.0,73260.0,12210.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.8589266772541445,14.863948399785636
612,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,87.0,2,116,1.0,0.0,0.49625449389117265,0.3729607402208631,0.0,69817.0,17454.25,Medium_elec,Low_steam,Low_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Extreme_high_steam,Low_gas,0.7240658571811122,14.593952246704351
613,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Other,Missing,,2,116,1.0,0.0,0.49096165191740415,0.3390442477876106,0.0,84750.0,21187.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.6627157884541351,14.554933136174391
614,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Food Service,,3,116,0.8235668114867013,0.17643318851329873,0.6066414114655081,0.12900021193175798,0.06210925082123556,75496.0,12582.667,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.5278333887245901,15.088121740952005
615,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,79.0,2,116,1.0,0.0,0.7519588757756418,0.1265056576225818,0.0,164380.0,41095.0,High_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Extreme_high_steam,Low_gas,0.7321883168861034,15.850967818695803
616,NonResidential,Large Office,98104.0,2,DOWNTOWN,Commercial,Missing,Missing,98.0,1,109,1.0,0.0,1.0,0.0,0.0,160580.0,22940.0,High_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Low_elec,Low_steam,Low_gas,0.8473531071521722,15.282506294403918
619,Nonresidential COS,Other,98104.0,2,DOWNTOWN,Other,Commercial,Other,,4,110,1.0,0.0,0.49659803704523653,0.29082724522175485,0.17693159176444542,67755.0,22585.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.84902669515944,14.45972008847928
621,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Retail,Missing,83.0,2,94,1.0,0.0,0.7057403562979772,0.2810070969922271,0.0,82852.0,82852.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.4528176261641415,14.58265350795488
622,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Warehouse,Commercial,,3,63,1.0,0.0,0.6606315899636326,0.2354726459276314,0.09947411109076162,76442.0,38221.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,2.979501094318067,15.196359620318258
623,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,56.0,2,54,1.0,0.0,0.9197236830761273,0.1447861884645228,0.0,92792.0,46396.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.2956707175542923,14.964656569285015
624,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,75,1.0,0.0,1.1384810267768226,0.0,0.0,62759.5,62759.5,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.420203877754823,14.623912246814582
625,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,80.0,1,116,0.8,0.2,0.812937984496124,0.0,0.0,129000.0,32250.0,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.514721413292675,15.291336388804298
626,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,69.0,1,62,1.0,0.0,1.0,0.0,0.0,78814.0,78814.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,2.0452755467609602,13.666980241761957
627,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,Commercial,Warehouse,Other,,4,112,1.0,0.0,0.6761064948278785,0.19671019162285908,0.11870442597931151,58970.0,14742.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,1.2665031337131414,14.39010657981184
628,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Parking,15.0,3,106,0.8571428571428571,0.14285714285714285,0.6751322751322751,0.1388888888888889,0.07936507936507936,75600.0,12600.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,1.3583526223010522,14.804559716050251
629,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Warehouse,Commercial,,4,109,1.0,0.0,0.7087968722232095,0.16474142527101476,0.07314732539541496,56270.0,14067.5,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,1.40292347721142,13.870740064046108
630,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,Commercial,Retail,Missing,31.0,2,112,1.0,0.0,0.6451332994225187,0.1572963107028515,0.0,66842.0,16710.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,1.0296153093514504,15.539811959434191
632,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,Commercial,Parking,Missing,81.0,2,107,0.8565508447561364,0.14344915524386356,0.870098820529168,0.14501647008819465,0.0,75288.0,12548.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.0972359967245326,14.877322615081919
633,NonResidential,Large Office,98104.0,2,DOWNTOWN,Commercial,Commercial,Missing,81.0,2,112,1.0,0.0,0.9977973329282451,0.002202667071754864,0.0,184322.0,26331.714,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.9266771729474628,16.089993560197225
634,NonResidential,Large Office,98104.0,2,DOWNTOWN,Commercial,Retail,Missing,43.0,2,7,1.0,0.0,0.9512216304850045,0.042042292420089424,0.0,287853.0,41121.857,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.9678674834428578,17.056817278693114
635,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,53.0,1,102,1.0,0.0,0.9765625,0.0,0.0,64512.0,32256.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.5902667384036568,15.601948308600349
638,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,26.0,1,90,1.0,0.0,1.0,0.0,0.0,144050.0,20578.571,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.5148404287612833,15.183990174638973
639,NonResidential,Small- and Mid-Sized Office,98104.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,16.0,1,86,1.0,0.0,0.9965672035912332,0.0,0.0,60592.0,20197.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.640029884234487,15.434789389325681
640,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Retail,Warehouse,79.0,3,104,1.0,0.0,0.7246630783390383,0.2036961271116666,0.1595289939817185,0.0,230159.833,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,2.7229053487307073,18.121338650225976
641,NonResidential,Retail Store,98134.0,2,GREATER DUWAMISH,Retail,Missing,Missing,57.0,1,23,1.0,0.0,0.9979060502177337,0.0,0.0,107930.0,107930.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,3.099998930392517,15.79257096067688
642,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,83.0,1,90,1.0,0.0,1.0,0.0,0.0,99084.0,99084.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.926796586159263,14.296770209213014
647,NonResidential,Distribution Center,98106.0,1,Delridge,Warehouse,Missing,Missing,28.0,1,63,1.0,0.0,1.0,0.0,0.0,72719.0,72719.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,4.644004061068672,14.763975213356957
649,NonResidential,Small- and Mid-Sized Office,98134.0,3,EAST,Commercial,Missing,Missing,91.0,1,86,1.0,0.0,1.0,0.0,0.0,0.0,19156.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.259827323533295,14.835674159499462
650,NonResidential,Small- and Mid-Sized Office,98105.0,4,NORTHEAST,Commercial,Parking,Other,2.0,3,15,0.6010838985453515,0.39891610145464856,0.580997971779382,0.37839399821167646,0.040608030008941615,91706.0,15284.333,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,6.271456124153833,15.963845032804059
651,NonResidential,Medical Office,98109.0,7,LAKE UNION,Commercial,Parking,Other,6.0,3,8,0.6909050064682051,0.3090949935317949,0.690440225263957,0.2916656983724911,0.043495774364218046,129093.0,25818.6,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.9784190775520638,16.772955798350136
652,NonResidential,Large Office,98106.0,1,DELRIDGE,Commercial,Parking,Missing,41.0,2,25,0.8825467394609937,0.11745326053900627,0.8622579757577513,0.11745326053900627,0.0,138106.0,27621.2,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,4.8946481692731565,15.941577481886839
654,NonResidential,Retail Store,98108.0,2,GREATER DUWAMISH,Retail,Missing,Missing,66.0,1,43,1.0,0.0,1.0000707063565015,0.0,0.0,56572.0,56572.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.446341802519372,14.694900762970045
656,NonResidential,Medical Office,98104.0,3,EAST,Commercial,Missing,Missing,53.0,1,12,1.0,0.0,0.8858404651697923,0.0,0.0,225982.0,0.0,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,High_elec,Medium_steam,Zero_gas,0.79170933397555,16.838888299648577
658,NonResidential,Large Office,98104.0,2,DOWNTOWN,Commercial,Commercial,Food Service,,3,16,1.0,0.0,0.9705611304525906,0.01516101781691583,0.014277851730493549,312512.0,28410.182,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.9766815491664139,17.06382956673999
659,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Commercial,97.0,5,11,1.0,0.0,0.5743134908727024,0.2189622289715578,0.19078870547939186,1592914.0,37926.524,High_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,High_elec,Medium_steam,High_gas,0.4455266060937928,17.849731178217198
660,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,Commercial,Commercial,Retail,,3,90,1.0,0.0,0.5309148587801883,0.12278960294719607,0.09939623413835448,97720.0,16286.667,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.5900405541746553,14.722972934335456
661,NonResidential,Medical Office,98104.0,3,EAST,Commercial,Missing,Missing,46.0,1,31,0.5110567262244292,0.48894327377557084,0.4672345521806946,0.0,0.0,422503.0,42250.3,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,0.8538316418896322,16.663601561107395
671,NonResidential,Medical Office,98122.0,3,CENTRAL,Commercial,Missing,Missing,68.0,1,29,1.0,0.0,1.2035873015873015,0.0,0.0,94500.0,13500.0,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.5664533763152626,15.572148248583861
673,NonResidential,Retail Store,98106.0,1,DELRIDGE,Retail,Missing,Missing,79.0,1,11,1.0,0.0,1.1588483101580564,0.0,0.0,0.0,94713.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,8.100963658802199,15.505163286337357
674,NonResidential,Medical Office,98122.0,7,EAST,Commercial,Parking,Missing,58.0,2,8,0.6654297429531664,0.33457025704683363,0.6647859703798589,0.28481158922687866,0.0,302902.0,33655.778,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.26564069347996416,16.506829434487855
677,NonResidential,Medical Office,98104.0,3,EAST,Commercial,Parking,Missing,50.0,2,43,0.5110921475035244,0.48890785249647556,0.5336703020527584,0.21621951105151122,0.0,319911.0,16837.421,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Medium_elec,High_steam,Zero_gas,0.6112671123245722,16.52804011176997
678,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,94.0,2,116,1.0,0.0,0.5591594046350494,0.1393677531736416,0.0,205521.0,34253.5,High_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Extreme_high_steam,Low_gas,0.39523935244834957,15.912130883259387
679,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,55.0,2,116,1.0,0.0,0.8112874779541446,0.18518518518518517,0.0,56700.0,9450.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.5001976667853101,14.93586982428378
680,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,89.0,1,91,1.0,0.0,1.0,0.0,0.0,72000.0,18000.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.3084482642580804,14.819507633616022
681,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,93.0,2,16,0.50356272168918,0.49643727831082,0.53885511598464,0.41852824542496314,0.0,191146.0,47786.5,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,3.101289864666554,15.445046250211195
682,NonResidential,Other,98121.0,1,DELRIDGE,Recreation,Parking,Other,,3,15,0.8323662434739613,0.1676337565260387,0.7271352326105609,0.1676337565260387,0.0,68763.0,22921.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,4.996494032149989,16.016006445392886
683,NonResidential,Other,98118.0,2,SOUTHEAST,Retail,Parking,Missing,,2,22,1.0,0.0,1.0518343728275876,0.0,0.0,34044.333,102133.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.205193736043359,16.846899363980558
685,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Other,86.0,3,8,1.0,0.0,0.64202615137303,0.27033581368113446,0.009761190566944532,362046.0,25860.429,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.07567906776803,16.57079937099466
689,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,22,1.0,0.0,1.0006024392642865,0.0,0.0,27112.0,40668.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.6944156968957276,16.386999867855952
690,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Missing,90.0,2,15,1.0,0.0,0.6801476250294564,0.22789660310279755,0.0,538933.0,23431.87,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,0.5915337526076432,16.589388636127346
692,NonResidential,Other,98121.0,7,DOWNTOWN,Parking,Commercial,Missing,,2,33,0.2857142857142857,0.7142857142857143,0.7139596060612649,0.2857142857142857,0.0,275982.0,45997.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.4371931059281102,15.470601241903946
693,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,91.0,1,34,1.0,0.0,1.0,0.0,0.0,98668.0,19733.6,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.9360795685342027,15.29514702714152
694,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Other,Parking,12.0,4,9,0.821425650124897,0.17857434987510304,0.5043509447496083,0.21582951091983313,0.1694886460161957,158931.0,158931.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,3.4228161499916716,15.984759096494468
696,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,1.0,1,38,1.0,0.0,1.0,0.0,0.0,105100.0,105100.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.334510995671426,16.910095139663355
700,NonResidential,Supermarket / Grocery Store,98119.0,7,MAGNOLIA / QUEEN ANNE,Retail,Retail,Other,31.0,5,8,1.0,0.0,0.690849307401707,0.2623478382538128,0.09619420735973136,57176.0,57176.0,Zero_elec,Zero_Steam,Zero_gas,Zero_elec,Zero_steam,Zero_gas,Zero_elec,Zero_steam,Zero_gas,4.833553507582335,16.34325117689348
701,NonResidential,Retail Store,98121.0,7,MAGNOLIA / QUEEN ANNE,Retail,Missing,Missing,51.0,1,38,1.0,0.0,1.0,0.0,0.0,50660.0,50660.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.4900657036374065,14.794396298578706
702,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,59.0,1,79,1.0,0.0,0.6439471007121058,0.0,0.0,61929.0,30964.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.305598932187561,14.605343108684327
703,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Commercial,1.0,3,16,0.66689075833833,0.33310924166167005,0.6339189999454912,0.33310924166167005,0.03297175839283876,165111.0,41277.75,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,3.080804947609597,17.05332930735677
19755,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,Commercial,Missing,Missing,65.0,1,91,1.0,0.0,1.0,0.0,0.0,20565.0,6855.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,1.6998173724103294,13.595254708223639
705,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,63.0,2,16,0.6500434546102528,0.3499565453897472,0.6655683175250254,0.3142362305157656,0.0,159937.0,31987.4,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.8982563944674924,15.877039306735476
706,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Commercial,56.0,3,8,0.7458035267769781,0.2541964732230219,0.7254191037376878,0.2541964732230219,0.020384423039290295,183964.0,36792.8,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.7740000788717936,16.513927844498102
707,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,95.0,2,30,0.6213054128043802,0.3786945871956198,0.5282070986023726,0.3786945871956198,0.0,208210.0,41642.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.4981367264519476,15.522856998841945
708,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Parking,Other,63.0,3,30,0.7106772954311209,0.28932270456887915,0.6437261699689354,0.31577809330921197,0.05280626770359586,277486.0,39640.857,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.3718888523546466,16.35946089427429
709,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Warehouse,Recreation,77.0,6,23,1.0,0.0,0.9179874953241063,0.05119970074279912,0.02358253620477743,187130.0,62376.667,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.8401943952763506,16.123430395868873
710,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Commercial,Missing,99.0,2,16,0.530492662640812,0.46950733735918804,0.502772422364207,0.05065645862876627,0.0,251044.0,50208.8,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.5476591751136795,16.659642023004242
711,NonResidential,Warehouse,98101.0,7,DOWNTOWN,Warehouse,Missing,Missing,81.0,1,104,1.0,0.0,0.6177023261841509,0.0,0.0,154330.0,30866.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.6275710542864312,14.048395507415643
712,NonResidential,Large Office,98006.0,7,DOWNTOWN,Commercial,Education,Parking,,6,98,0.8642893436186428,0.1357106563813571,0.5917594346159176,0.13507321354335072,0.11417617441914177,108245.0,18040.833,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Low_elec,Extreme_high_steam,Zero_gas,0.5535662930075058,15.3229559433608
713,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Retail,Commercial,70.0,3,111,1.0,0.0,0.6575122125580841,0.11796139640176337,0.003776956987966162,167860.0,27976.667,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.43024338324683054,15.732087227962296
715,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,86.0,2,106,1.0,0.0,0.7142857142857143,0.14285714285714285,0.0,112560.0,18760.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.5166938807270135,15.41425135977459
