OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,LargestPropertyUseTypeGFA_log,PropertyGFABuilding(s)_log,PropertyGFATotal_log,ThirdLargestPropertyUseTypeGFA_log,SecondLargestPropertyUseTypeGFA_log,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,TotalGHGEmissions_log
25464,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Food Service,Missing,30.0,2,51,10.283839959829217,10.336600252573104,10.336600252573104,0.0,7.074116816197362,1.0,0.0,0.9486057068741893,0.03826199740596628,0.0,30840.0,7710.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.325677024649688,4.627029520340985
25471,NonResidential,Other,98115.0,4,NORTHEAST,Other,Missing,Missing,,1,70,9.920000460910341,9.920000460910341,9.920000460910341,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20332.0,20332.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,8.096772934506301,2.4840729690394228
25513,NonResidential,Worship Facility,98122.0,3,CENTRAL,Recreation,Missing,Missing,100.0,1,116,9.992001966066868,9.992001966066868,9.992001966066868,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21850.0,21850.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,3.3520799236112273,2.645465325910589
25528,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Parking,Other,,4,33,11.997959322297518,12.321604259749392,12.63641896632877,10.91628774479009,11.327378712820579,0.729923233742038,0.27007676625796195,0.528103733616858,0.27007676625796195,0.17903998283245057,307557.0,23658.231,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.48353482067900533,4.209457369322605
25537,NonResidential,Self-Storage Facility,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,98,10.250970378105945,10.250970378105945,10.250970378105945,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28309.0,14154.5,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,4.67713881513692,2.553343811341229
25540,NonResidential,Hotel,98104.0,7,DOWNTOWN,Lodging,Missing,Missing,77.0,1,102,10.725489582719506,10.725489582719506,10.725489582719506,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45500.0,11375.0,High_elec,High_steam,High_gas,Medium_elec,Medium_steam,Low_gas,Low_elec,Low_steam,Low_gas,0.5679053124579199,4.812184355372417
25541,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,,2,116,10.283942497640124,10.555213600795284,10.555213600795284,0.0,7.787382026484701,1.0,0.0,0.7624035855743173,0.06277360850531583,0.0,38376.0,7675.2,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.6010257936814084,2.731115474033206
25543,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,,2,116,10.090838109351523,10.664410197176586,10.664410197176586,0.0,8.792397742356906,1.0,0.0,0.5634987384356602,0.1537940379403794,0.0,42804.0,10701.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.5557541527092453,3.861361090625918
25548,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Food Service,Retail,,4,116,10.190169124654325,10.413342705547674,10.413342705547674,7.774015077250727,7.944846711001996,1.0,0.0,0.7999699699699699,0.08468468468468468,0.07138138138138138,33300.0,8325.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.6895846230960315,2.983659692319722
25554,NonResidential,Other,98104.0,7,DOWNTOWN,Other,Missing,Missing,,1,116,10.007892611890918,10.007892611890918,10.007892611890918,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22200.0,7400.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.7514928467139924,2.0856720914304723
25563,NonResidential,Warehouse,98109.0,7,MAGNOLIA / QUEEN ANNE,Warehouse,Commercial,Missing,,2,48,9.890908770329268,10.292111643448266,10.292111643448266,0.0,9.121399862679535,1.0,0.0,0.6695030171537053,0.3101227201844193,0.0,29498.0,14749.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.167817392969628,3.9328055446106744
25567,NonResidential,Warehouse,98103.0,4,LAKE UNION,Warehouse,Missing,Missing,27.0,1,78,10.045464431431677,10.045464431431677,10.045464431431677,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23050.0,23050.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,4.719244002299925,1.4469189829363254
25572,NonResidential,Retail Store,98105.0,4,NORTHEAST,Retail,Missing,Missing,82.0,1,86,10.736418414365376,10.737700173374677,10.737700173374677,0.0,0.0,1.0,0.0,0.9987190342821164,0.0,0.0,46059.0,46059.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.166377444428447,3.0754672415728446
25635,NonResidential,Medical Office,98115.0,4,NORTHEAST,Commercial,Missing,Missing,72.0,1,46,10.068832485122966,10.068832485122966,10.068832485122966,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23595.0,11797.5,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.652384138227417,2.018895041811802
25657,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Missing,Missing,96.0,1,116,10.245053934794061,10.245053934794061,10.245053934794061,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28142.0,9380.667,Medium_elec,Low_steam,Low_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Extreme_high_steam,Low_gas,0.7634925295179898,3.5576311675039825
25658,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Warehouse,,3,116,9.418573310554638,10.266775581745106,10.266775581745106,8.699681400989514,8.703008637464448,1.0,0.0,0.4281641168289291,0.20931849791376914,0.2086230876216968,28760.0,9586.667,Medium_elec,Low_steam,Low_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Extreme_high_steam,Low_gas,0.7457354572411105,4.833022633030035
25659,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,99.0,2,114,10.37355367982882,10.572111481163375,10.572111481163375,0.0,8.807771066980044,1.0,0.0,0.8199077632590315,0.17127850371509096,0.0,39030.0,9757.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.717344165928561,2.6871669901857858
25661,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,58.0,2,107,10.071541137532378,10.76248809718272,10.76248809718272,0.0,10.015788924623273,1.0,0.0,0.5010907550566557,0.47391718733453353,0.0,0.0,15738.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.6231679558212436,4.171459912439625
25663,Nonresidential COS,Other,98122.0,3,EAST,Other,Parking,Missing,,2,90,10.499049467245019,10.451059677269122,11.02810866038529,0.0,10.049966018914853,0.5615459564793764,0.43845404352062356,0.5891523221825268,0.37599870087690807,0.0,61580.0,30790.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,1.4745862751505336,4.256038151220088
25664,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,Commercial,Retail,Missing,,2,99,10.29960914564114,10.332701738815134,10.332701738815134,0.0,6.90875477931522,1.0,0.0,0.9674479166666666,0.032552083333333336,0.0,30720.0,10240.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.4530214959869903,3.2782761681496484
25670,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,Commercial,Retail,Warehouse,,3,110,9.232982102457008,9.947408739594056,9.947408739594056,8.131824785007195,8.141481041457421,1.0,0.0,0.48944824615973587,0.164281954347514,0.16270278030339283,20897.0,6965.667,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.4219816028772183,2.933324813425374
25671,NonResidential,Retail Store,98122.0,3,EAST,Retail,Missing,Missing,100.0,1,100,10.517077324312647,10.517077324312647,10.517077324312647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36940.0,18470.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,1.3979296724259753,1.208960345836975
25672,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,Commercial,Missing,Missing,,1,103,10.037450102199095,10.037450102199095,10.037450102199095,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22866.0,7622.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.3590313751380134,3.080073421987742
25673,NonResidential,Retail Store,98122.0,3,EAST,Retail,Food Service,Missing,78.0,2,96,10.379908049577942,10.316953898529778,10.316953898529778,0.0,6.5722825426940075,1.0,0.0,1.0649801587301588,0.02361111111111111,0.0,30240.0,30240.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.3151439473612823,2.9543893100196086
25694,NonResidential,Other,98105.0,4,NORTHEAST,Other,Missing,Missing,,1,54,10.204443634218446,10.260707348016298,10.260707348016298,0.0,0.0,1.0,0.0,0.9452879031693836,0.0,0.0,28586.0,14293.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,5.760478345768831,3.594568774642695
25709,NonResidential,Hotel,98104.0,2,DOWNTOWN,Lodging,Food Service,Missing,,2,108,9.980494888896912,10.268165387743457,10.268165387743457,0.0,8.881975184248867,1.0,0.0,0.75,0.25,0.0,28800.0,9600.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.1296263737889618,5.254626677923303
25713,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,Commercial,Commercial,Missing,2.0,2,37,10.095264268100838,10.468886585227278,10.468886585227278,0.0,9.119101891541911,1.0,0.0,0.6882279415942276,0.25927504119084144,0.0,35202.0,11734.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.238180831337097,3.2634667081960758
25743,NonResidential,Worship Facility,98122.0,3,EAST,Recreation,Missing,Missing,69.0,1,106,10.110542371500753,10.110542371500753,10.110542371500753,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24600.0,12300.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.9862084420197097,1.8961194845522977
25745,NonResidential,Worship Facility,98104.0,3,EAST,Recreation,Commercial,Other,,3,116,10.265557914991769,10.796530128090472,10.796530128090472,8.216358332386156,8.372398606513004,1.0,0.0,0.5880245649948823,0.08853633572159672,0.07574206755373593,48850.0,48850.0,Low_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Extreme_high_steam,Low_gas,0.4628357642311152,4.190412030968334
25772,NonResidential,Hospital,98116.0,1,SOUTHWEST,Other,Missing,Missing,100.0,1,55,11.605750741776966,10.912612674702702,10.912612674702702,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,18287.667,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,4.58468134346986,2.7219531062712017
25839,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Other,Commercial,,3,52,9.502562124469996,10.12667110305036,10.12667110305036,8.32069157104845,8.922791623969637,1.0,0.0,0.53572,0.3,0.16428,25000.0,25000.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.896964690217176,4.203049479130317
25842,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,,2,56,10.085850775128717,10.12667110305036,10.12667110305036,0.0,6.90875477931522,1.0,0.0,0.96,0.04,0.0,25000.0,25000.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.6446061227294395,2.262804222982201
25844,NonResidential,Other,98108.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,89,10.043292972227004,10.026722366870757,10.026722366870757,0.0,0.0,1.0,0.0,1.0167093979312174,0.0,0.0,22622.0,22622.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.670416120222532,3.3163654461454577
25847,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,Commercial,Parking,Missing,94.0,2,99,10.015297227588134,10.223576309906816,10.223576309906816,0.0,8.22817689595132,1.0,0.0,0.811973569561429,0.1359279697937845,0.0,27544.0,9181.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.1068883231373712,2.9128939952449864
25886,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,Commercial,Parking,Other,,4,27,10.161418929336001,10.766715003467674,10.766715003467674,8.65067458279072,8.853808274977197,1.0,0.0,0.5459031951913951,0.1476326057154909,0.12048929663608562,47415.0,6773.571,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.1980172086061405,2.425687290128029
25907,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,55,10.041552403492023,10.041552403492023,10.041552403492023,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22960.0,7653.333,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.4463588427327214,4.5682987112121864
25914,NonResidential,Supermarket / Grocery Store,98112.0,3,EAST,Retail,Parking,Missing,17.0,2,18,10.70862323504412,10.70862323504412,10.70862323504412,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44739.0,44739.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.0954076437943505,5.976528558492
25935,NonResidential,Worship Facility,98117.0,6,BALLARD,Recreation,Education,Missing,20.0,2,60,9.954798346770556,9.978734161910666,9.978734161910666,0.0,5.993961427306569,1.0,0.0,0.9763472776180318,0.018551154809386884,0.0,21562.0,10781.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.706994575078287,3.6449275665847534
25954,NonResidential,Other,98122.0,3,CENTRAL,Other,Missing,Missing,,1,57,10.15634523383373,10.15634523383373,10.15634523383373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25753.0,25753.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.6758611102492647,4.151197373814884
25955,NonResidential,Other,98112.0,3,EAST,Recreation,Missing,Missing,,1,88,11.174385091226979,11.174385091226979,11.174385091226979,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71280.0,23760.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.563207980787828,6.760240863693588
26002,NonResidential,Worship Facility,98118.0,2,SOUTHEAST,Recreation,Parking,Missing,73.0,2,48,10.094149233605084,10.094149233605084,10.094149233605084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24200.0,24200.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,8.466175086743455,3.1518809560439225
26040,NonResidential,Self-Storage Facility,98126.0,1,DELRIDGE,Other,Missing,Missing,,1,22,11.108275024929902,11.106625008055381,11.106625008055381,0.0,0.0,1.0,0.0,1.0016514036931392,0.0,0.0,66610.0,22203.333,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.141098089592481,2.9861868607104594
26233,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Commercial,Missing,,2,66,10.434145214930487,10.491301994830229,10.491301994830229,0.0,7.244941546337007,1.0,0.0,0.9444444444444444,0.03888888888888889,0.0,36000.0,36000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,4.276967276184062,4.090838422892813
26098,NonResidential,K-12 School,98133.0,5,NORTHWEST,Education,Missing,Missing,62.0,1,78,9.616272037895989,10.052898445872824,10.052898445872824,0.0,0.0,1.0,0.0,0.6461975712686245,0.0,0.0,23222.0,11611.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,12.079156489173213,4.026422545736642
26119,NonResidential,Retail Store,98122.0,3,EAST,Retail,Commercial,Commercial,,3,106,9.864798697921016,10.11662117122102,10.11662117122102,7.1316985104669115,7.62608275807238,1.0,0.0,0.7773737373737374,0.08282828282828283,0.050505050505050504,0.0,12375.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.01199657675879,3.3697067145707846
26125,NonResidential,K-12 School,98122.0,3,EAST,Education,Missing,Missing,52.0,1,112,10.795157669228036,11.002116507732017,11.002116507732017,0.0,0.0,1.0,0.0,0.81305,0.0,0.0,60000.0,20000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.9232720786864447,4.809171691773934
26126,NonResidential,Other,98122.0,3,EAST,Other,Missing,Missing,,1,62,10.748518559837908,10.748518559837908,10.748518559837908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46560.0,23280.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,1.0316749826357337,2.907447358686419
26139,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,61.0,2,36,10.12667110305036,10.32249389621096,10.32249389621096,0.0,8.595819511871428,1.0,0.0,0.8221520652459879,0.17784793475401212,0.0,30408.0,10136.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,3.086948988615924,2.401525040848949
26146,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,89.0,2,96,10.254179634797001,10.312612621475779,10.312612621475779,0.0,8.881975184248867,1.0,0.0,0.9432395629213857,0.239131156796971,0.0,30109.0,10036.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,3.201383782635295,3.5562048372093953
26154,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,92.0,1,56,10.145727599541326,10.145727599541326,10.145727599541326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25481.0,12740.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.570444114997722,3.678576561118039
26183,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Food Service,Missing,73.0,2,104,10.39240493375324,10.232395537922137,10.232395537922137,0.0,8.491875383431948,1.0,0.0,1.173528141643875,0.17539945300129553,0.0,27788.0,13894.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.8683161320114796,3.610647605844363
26218,NonResidential,Hotel,98133.0,5,NORTHWEST,Lodging,Missing,Missing,73.0,1,26,10.638376304675711,10.407922801280105,10.638376304675711,0.0,0.0,0.7941684250911184,0.20583157490888165,1.0,0.0,0.0,41704.0,10426.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,13.68745059552372,4.086312390524837
26235,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,53.0,1,75,9.952325334619427,10.0134624057447,10.0134624057447,0.0,0.0,1.0,0.0,0.9406916323239563,0.0,0.0,22324.0,11162.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.379151204508616,3.1497400860333387
26236,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,70,10.373522431293592,10.353320361711043,10.353320361711043,0.0,0.0,1.0,0.0,1.0204081632653061,0.0,0.0,31360.0,15680.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,4.46029791554863,3.7049988359938197
26254,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,Commercial,Retail,Missing,84.0,2,94,9.486152271857476,10.225607282932941,10.225607282932941,0.0,9.124346658809207,1.0,0.0,0.4773550724637681,0.33242753623188404,0.0,27600.0,9200.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.2021025236396201,2.6078614738467776
26331,NonResidential,Small- and Mid-Sized Office,98103.0,4,LAKE UNION,Commercial,Parking,Food Service,35.0,4,19,10.163078744821384,10.099424333412122,10.363661781116345,8.227909837597483,8.81744592104187,0.7677838793157862,0.23221612068421385,0.8182478066022849,0.21302783563718994,0.11812787982074102,0.0,10562.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,6.134848631415825,2.837322536806349
26348,NonResidential,Small- and Mid-Sized Office,98103.0,4,LAKE UNION,Commercial,Parking,Missing,92.0,2,35,10.123225310715505,9.936003144212808,10.192231560934287,0.0,8.459775920546287,0.773956694388252,0.22604330561174796,0.9333183486925901,0.17681876077021053,0.0,26694.0,8898.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,4.684423540131636,1.7950872593207297
26359,NonResidential,Warehouse,98133.0,5,NORTHWEST,Warehouse,Missing,Missing,69.0,1,44,10.12667110305036,10.288783966353765,10.288783966353765,0.0,0.0,1.0,0.0,0.8503401360544217,0.0,0.0,29400.0,29400.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,11.39297876346257,0.9516578757114464
26379,NonResidential,Hotel,98108.0,2,GREATER DUWAMISH,Lodging,Missing,Missing,85.0,1,24,10.019179514532201,10.019179514532201,10.019179514532201,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22452.0,7484.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,6.554424941408263,3.7584055167625467
26392,NonResidential,Other,98105.0,4,NORTHEAST,Commercial,Missing,Missing,22.0,1,104,9.766234959109752,10.156888691011035,10.156888691011035,0.0,0.0,1.0,0.0,0.6766018550859627,0.0,0.0,25767.0,12883.5,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,6.314853493018778,2.4865719291070616
26393,NonResidential,Retail Store,98105.0,4,NORTHEAST,Retail,Commercial,Missing,75.0,2,63,9.587817443544179,10.431494724510879,10.431494724510879,0.0,9.579348943073732,1.0,0.0,0.4301091123562371,0.4264818637570038,0.0,33910.0,8477.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,6.3581550950897405,3.6689318163042404
26396,NonResidential,Worship Facility,98105.0,4,NORTHEAST,Recreation,Commercial,Education,,4,89,11.041336579870135,11.2696047162172,11.2696047162172,8.509362612301048,9.204422898212146,1.0,0.0,0.7959082154564355,0.1267840971416181,0.06326449917730641,78401.0,39200.5,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.651263530296878,4.481985085417713
26460,NonResidential,Warehouse,98103.0,4,LAKE UNION,Warehouse,Commercial,Retail,38.0,4,37,10.628036496235605,11.273614421243842,11.273614421243842,8.744966011114109,10.288749953326773,1.0,0.0,0.5243533716144113,0.37348188424208545,0.07975506885512475,78716.0,39358.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.593222546471695,3.894469846180557
26465,NonResidential,K-12 School,98103.0,4,LAKE UNION,Education,Missing,Missing,92.0,1,106,10.333352547467827,10.413342705547674,10.413342705547674,0.0,0.0,1.0,0.0,0.9231231231231232,0.0,0.0,33300.0,16650.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,6.424993870536498,4.251348311031766
26473,NonResidential,Supermarket / Grocery Store,98103.0,4,LAKE UNION,Retail,Missing,Missing,29.0,1,59,10.347371770548238,10.268443117306083,10.268443117306083,0.0,0.0,1.0,0.0,1.082129963898917,0.0,0.0,28808.0,28808.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.194683596092204,5.4281607166967865
26528,NonResidential,Small- and Mid-Sized Office,98105.0,4,NORTHEAST,Commercial,Parking,Missing,58.0,2,59,9.950514257963883,9.950514257963883,10.23878052266729,0.0,8.854379458771108,0.74955302867768,0.25044697132231997,0.74955302867768,0.25044697132231997,0.0,27966.0,27966.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.518289019624655,2.1598687907924505
